Entry,Gene names  (primary ),Ambig,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage
P72707,NA,No,ATPbroad_T,-0.01200462627596492,0.049932821365997346,-0.2404155412724122,6,0.8180119016919964,0.8879799696158522,NA,0,0
Q55641,rnd,No,ATPbroad_T,-0.1252440228879452,0.23603222883301647,-0.5306225489085663,6,0.6147367995747413,0.752824769376593,NA,0,0
P74729,NA,No,ATPbroad_T,0.07315870699029368,0.10750714304477116,0.6805008943436146,6,0.5215666040111144,0.6715940389941321,NA,0,0
Q55136,icfA,No,ATPbroad_T,0.32142254945000465,0.12522941132710422,2.566669810580169,6,0.04252514357776871,0.20569202028710556,NA,0,0
P73824,gpx2,No,ATPbroad_T,0.051068408248000546,0.15161200976782027,0.33683616704380526,6,0.74771005397375,0.8444326551852044,NA,0,0
P72985,NA,No,ATPbroad_T,-0.04841997936214592,0.05040845348824331,-0.9605527646952874,6,0.3738708250862741,0.5463095929738069,NA,0,0
P74507,gpmI,No,ATPbroad_T,0.1396048836428897,0.10510274662610716,1.3282705554738787,6,0.23237676804688912,0.424443280412175,NA,0,0
P73299,rpsM,No,ATPbroad_T,-0.468553476556394,0.2031287510382032,-2.3066822109700826,6,0.06054343597083722,0.24011467574923512,NA,0,0
P74326,NA,No,ATPbroad_T,-1.020487593714587,0.41857749679424067,-2.4379896232601967,6,0.05060976846504195,0.21731096957487533,NA,0,0
P74174,petC,No,ATPbroad_T,-0.003647720791018494,0.07653861751171052,-0.04765856648064472,6,0.9635351130250436,0.9799590069970614,NA,0,0
P72797,tal,No,ATPbroad_T,0.10264427294023931,0.09394545187672064,1.0925943820562345,6,0.3164881306143763,0.49911263727715915,NA,0,0
P74295,NA,No,ATPbroad_T,0.03335485025535525,0.06002335370012569,0.5556978775627028,6,0.5985110894466614,0.7380033410628178,NA,0,0
P73348,NA,No,ATPbroad_T,-0.07007506457105692,0.11419440412621766,-0.6136470968717855,6,0.5619756669781459,0.7075754587743597,NA,0,0
P42350,NA,No,ATPbroad_T,0.14421524164680777,0.12356159946886794,1.1671525964921134,6,0.2874309277112008,0.46772850963913587,NA,0,0
P74324,fbp,No,ATPbroad_T,-0.01787372509717287,0.07991535151385246,-0.2236582178340873,6,0.8304440363513894,0.8956927504527742,NA,0,0
P72798,NA,No,ATPbroad_T,-0.13179725210466292,0.17677256632295243,-0.7455752600427692,6,0.4840973353426623,0.6387230198501466,NA,0,0
P73596,NA,No,ATPbroad_T,-0.0652893308555364,0.09397924989568464,-0.6947207061985112,6,0.5132197496345721,0.666110447451304,NA,0,0
P73301,infA,No,ATPbroad_T,0.17244976683914667,0.17631476770827656,0.9780789725139487,6,0.36580814311014853,0.5411102278713898,NA,0,0
Q55233,drgA,No,ATPbroad_T,0.13596532638118952,0.2327620293413495,0.5841387736905921,6,0.5804091903532902,0.7237240410072668,NA,0,0
P21697,petE,No,ATPbroad_T,-0.26188329199122695,0.14395402026552306,-1.81921485421653,6,0.11874942104082953,0.31561964549754407,NA,0,0
Q55318,petH,No,ATPbroad_T,-0.05677013246243474,0.03933070885959942,-1.4434047620420372,6,0.19901363298481334,0.39218466390034773,NA,0,0
P74769,NA,No,ATPbroad_T,0.03274075498268284,0.13288002554926373,0.24639335255504285,6,0.8135907892088885,0.8871030534115191,NA,0,0
Q55727,NA,No,ATPbroad_T,-0.05608490559571206,0.21371301718495903,-0.262430928796317,6,0.8017671853299311,0.8823614532878374,NA,0,0
Q55385,NA,No,ATPbroad_T,-0.07923074617359942,0.08286207399376858,-0.9561762378715956,6,0.3759057627631688,0.5463095929738069,NA,0,0
P73111,NA,No,ATPbroad_T,0.015975833730518096,0.07081282280447732,0.22560650879049526,6,0.8289957665983918,0.8956927504527742,NA,0,0
P73605,NA,No,ATPbroad_T,0.010161036288852553,0.1910671360719091,0.05318045006456995,6,0.9593145696286463,0.9795860507927024,NA,0,0
P55037,gltB,No,ATPbroad_T,-0.08483360362032902,0.07788672157365205,-1.0891921229488108,6,0.3178706181541684,0.49911263727715915,NA,0,0
P74577,NA,No,ATPbroad_T,0.18565490288724454,0.1242059997155709,1.494733775440722,6,0.185607583718153,0.3832491648530927,NA,0,0
P28371,fusA,No,ATPbroad_T,-0.19217450383320778,0.0585935883073756,-3.27978724950384,6,0.016827052413826316,0.1231839514977491,NA,0,0
P73321,NA,No,ATPbroad_T,-0.35738948278996635,0.15281102748677708,-2.338767618200144,6,0.05794152197681557,0.23534849341033448,NA,0,0
P72952,NA,No,ATPbroad_T,0.031505526938279134,0.0733640409635794,0.42944099758517434,6,0.6825953080075753,0.8028988537516553,NA,0,0
P73037,ytfC,No,ATPbroad_T,-0.33414181196854315,0.030526933438759115,-10.945803404684385,6,3.4520416498429185e-5,0.0028802336888288844,NA,0,0
P74551,apcF,No,ATPbroad_T,-0.244273697152965,0.05518075922613641,-4.42679116015614,6,0.004438390179685392,0.0588497660861989,NA,0,0
P73728,NA,No,ATPbroad_T,-0.4654795421656969,0.28724176380452976,-1.6205148443610706,6,0.15624877540825333,0.3540592327526974,NA,0,0
P73203,cpcC1,No,ATPbroad_T,0.12402227195765769,0.13413429013925182,0.9246127282509468,6,0.3908379934071826,0.555357627181149,NA,0,0
P73061,ureC,No,ATPbroad_T,-0.016673512022850227,0.1490838759176295,-0.11183980776071671,6,0.9145981104907794,0.9536683210360165,NA,0,0
P72871,metK,No,ATPbroad_T,-0.2052147780705338,0.10929299375320473,-1.877657213178099,6,0.109510128604146,0.3070858436575791,NA,0,0
P73283,fabF,No,ATPbroad_T,0.13179581762561496,0.13667081543311907,0.9643303671522343,6,0.3721213081451973,0.5452364051131541,NA,0,0
P74384,purB,No,ATPbroad_T,0.15866094754912818,0.043405221918879015,3.6553423881958986,6,0.010638336175967433,0.09866710061207526,NA,0,0
P52983,pgi,No,ATPbroad_T,-0.09109758061750474,0.09326440872910022,-0.9767668273340011,6,0.36640699476091254,0.5411102278713898,NA,0,0
Q55747,NA,No,ATPbroad_T,-0.3932517250597273,0.20484507215484574,-1.919751941908868,6,0.1033016527369921,0.3061325952259617,NA,0,0
P73505,ileS,No,ATPbroad_T,1.226101625763988,0.0646721400247817,18.958729760514476,6,1.3917819565723022e-6,3.7369345533966314e-4,NA,0,0
P73598,NA,No,ATPbroad_T,-0.05229224590568126,0.05619351545465577,-0.9305743818052714,6,0.38798308483267974,0.5536159059686302,NA,0,0
P48957,rplT,No,ATPbroad_T,1.0589210548086168,0.11320712602280102,9.353837448318755,6,8.466183988820042e-5,0.005051489779995958,NA,0,0
P74558,NA,No,ATPbroad_T,0.17431886944379646,0.048361508962631077,3.6044960792785146,6,0.011305334968399805,0.10034652690959828,NA,0,0
P74233,NA,No,ATPbroad_T,0.12229832469263853,0.07533133448485424,1.623472165055396,6,0.15561466643151967,0.3540592327526974,NA,0,0
P74241,sat,No,ATPbroad_T,-0.5252495461201513,0.15264289553906157,-3.441035000451358,6,0.013783455810394418,0.11130399654408726,NA,0,0
P77965,rpoB,No,ATPbroad_T,-0.07681636237671849,0.07880447112703678,-0.9747716249866919,6,0.3673190693519539,0.5411531968230432,NA,0,0
P73636,rpsF,No,ATPbroad_T,0.23819058708797186,0.2550569793079267,0.9338720615851398,6,0.38641081405154964,0.553340285721819,NA,0,0
P73178,NA,No,ATPbroad_T,-0.24572275378911929,0.14289846868277645,-1.7195618403343762,6,0.1363069172534639,0.3342320299776717,NA,0,0
P74061,rpe,No,ATPbroad_T,-0.3825982849413983,0.13911984047969786,-2.7501345862830537,6,0.03328579956264166,0.18358087647322346,NA,0,0
P73592,NA,No,ATPbroad_T,0.2393715327655601,0.2520008811901248,0.9498837132436996,6,0.37884671770169875,0.5477118896376915,NA,0,0
P74643,pgm,No,ATPbroad_T,-0.06228447869305112,0.028096531890937845,-2.2168030892503188,6,0.06849869372868111,0.2533549890507465,NA,0,0
P72776,pdxJ,No,ATPbroad_T,-0.07013054814772668,0.11217609327881795,-0.6251826578896319,6,0.5548677083390272,0.7014056027147312,NA,0,0
P74741,purH,No,ATPbroad_T,0.36564004142831663,0.12723351798531954,2.8737713710824604,6,0.028287181187049093,0.16601329286825534,NA,0,0
P74022,hoxU,No,ATPbroad_T,-0.04264727041883208,0.05685396504472424,-0.7501195454931517,6,0.4815509453079643,0.6369282207644749,NA,0,0
Q55460,cmpA,No,ATPbroad_T,0.05438126369692509,0.052194648118113425,1.0418934825245585,6,0.33761123181478525,0.5196957531410382,NA,0,0
P73637,hpcE,No,ATPbroad_T,0.07172369272224857,0.09352049988674614,0.7669301683492536,6,0.4722115381939811,0.6301517558604499,NA,0,0
Q55953,NA,No,ATPbroad_T,0.12544268751862106,0.09939384076564886,1.262077071902174,6,0.2537601118596271,0.4358051638042483,NA,0,0
P29107,ilvC,No,ATPbroad_T,-0.09563209520532258,0.053939876709584327,-1.7729387058152128,6,0.12660803754316863,0.3222204557378273,NA,0,0
P73317,rplB,No,ATPbroad_T,0.08605487923470856,0.20306133635412107,0.42378761402730275,6,0.6864930361818744,0.8031519835068989,NA,0,0
P73565,NA,No,ATPbroad_T,-0.08105628162875847,0.15926890085104534,-0.5089272368656926,6,0.628971177160828,0.7624323298766695,NA,0,0
P73821,serA,No,ATPbroad_T,0.5029703843456899,0.040114838931888344,12.538262591548522,6,1.5745599804661836e-5,0.0021138467737758515,NA,0,0
P74607,NA,No,ATPbroad_T,0.01314139385931924,0.2072897217939502,0.06339626367187674,6,0.9515102340659087,0.9769808713066788,NA,0,0
Q55770,NA,No,ATPbroad_T,-0.05742779606549546,0.09865082271556025,-0.5821319527266076,6,0.5816757917872932,0.7237240410072668,NA,0,0
P73257,argH,No,ATPbroad_T,0.09367634623547295,0.063012102594513425,1.4866405401242637,6,0.1876640902089537,0.38463975741300815,NA,0,0
P74135,NA,No,ATPbroad_T,-0.3331674861436057,0.16829677108573246,-1.979642770293472,6,0.09507098970678252,0.2928508613539497,NA,0,0
P52415,glgC,No,ATPbroad_T,-0.1987130565449252,0.09928771654773742,-2.00138610750892,6,0.09224896177255215,0.2903980283941759,NA,0,0
Q55498,purE,No,ATPbroad_T,0.38898665908165414,0.21265199960579556,1.829217029713991,6,0.11711512358043441,0.3136699319835076,NA,0,0
P54899,argC,No,ATPbroad_T,0.2965430597543222,0.1821445215727401,1.6280646664187295,6,0.15463482129384465,0.3540568341987661,NA,0,0
P74668,degT,No,ATPbroad_T,0.07557372549946398,0.02305339125657883,3.278204263240326,6,0.016860373249691918,0.1231839514977491,NA,0,0
P74079,NA,No,ATPbroad_T,0.41037812539811247,0.07180760753912963,5.7149672501550475,6,0.0012432118874325937,0.032566087002502575,NA,0,0
Q55765,NA,No,ATPbroad_T,0.11883951819056837,0.07002249973311177,1.6971618928704475,6,0.14058938874881033,0.33788038593143677,NA,0,0
Q55457,NA,No,ATPbroad_T,-0.10758425585596483,0.13064318363710098,-0.8234968932999294,6,0.4417207946305206,0.60492748018972,NA,0,0
Q55361,NA,No,ATPbroad_T,0.03554846906755233,0.07564234885198345,0.4699545903461219,6,0.65498221690459,0.7817210571922375,NA,0,0
Q55424,NA,No,ATPbroad_T,0.21673278144438562,0.04127491050622273,5.250957029009435,6,0.0019180276788213213,0.04119923454108198,NA,0,0
P73600,NA,No,ATPbroad_T,-0.1307537030680087,0.07792068211313942,-1.6780359144977286,6,0.1443489089791441,0.3413826504748904,NA,0,0
P80046,icd,No,ATPbroad_T,-0.2739287673068727,0.16928015661347193,-1.6181977426471288,6,0.15674733456343293,0.3544139733076357,NA,0,0
P72663,ispE,No,ATPbroad_T,0.31228617397220354,0.06107677747211326,5.11300999982831,6,0.002193211726089439,0.04529825757346265,NA,0,0
Q55759,folE,No,ATPbroad_T,0.7252360075139114,0.08876527053273142,8.170267528745793,6,1.8099116102443524e-4,0.008666347451070866,NA,0,0
P73328,NA,No,ATPbroad_T,-0.08965199953513918,0.09575950216721889,-0.9362204011731958,6,0.38529417266464283,0.5531199120130907,NA,0,0
P74667,dapF,No,ATPbroad_T,-0.1846264103998249,0.04450604925052046,-4.148344180373769,6,0.006022213526811981,0.07267255424489964,NA,0,0
P32422,psaC,No,ATPbroad_T,0.054398949999141744,0.09363217808201066,0.5809856302978953,6,0.582400025044028,0.7237240410072668,NA,0,0
P74070,tsf,No,ATPbroad_T,0.1341706165533694,0.141427740205531,0.9486867028942474,6,0.37940819146966986,0.5477118896376915,NA,0,0
P72740,lpdA,No,ATPbroad_T,-0.2928353184679217,0.1349894741256019,-2.169319647807881,6,0.07313054290245247,0.2583625101224801,NA,0,0
P74506,NA,No,ATPbroad_T,0.261748629293462,0.06409892816025489,4.083510236537177,6,0.00647642153302419,0.07434750671016918,NA,0,0
P74494,ndk,No,ATPbroad_T,-0.5190832064111774,0.19308211054549385,-2.6884065278998053,6,0.03612924913481064,0.19597380591306374,NA,0,0
Q55828,dapL,No,ATPbroad_T,-0.08978558497660638,0.03480832107948682,-2.579428774274283,6,0.041801543532919094,0.20569202028710556,NA,0,0
P72781,rre1,No,ATPbroad_T,0.3760749114288145,0.1207260888255057,3.1151088806693905,6,0.02071354693195593,0.1381760832603768,NA,0,0
P52986,hom,No,ATPbroad_T,0.14909393621993186,0.15007075163570677,0.9934909673928595,6,0.3588320244261256,0.5374973420274183,NA,0,0
P73918,ilvB,No,ATPbroad_T,-0.22120921797077528,0.08609883640521841,-2.5692474742593374,6,0.042377892346076695,0.20569202028710556,NA,0,0
Q55497,argF,No,ATPbroad_T,0.18348234211256492,0.08211825942316699,2.2343671602567037,6,0.06686303177217034,0.2533549890507465,NA,0,0
P74001,NA,No,ATPbroad_T,-0.024534932921658103,0.09586104413306049,-0.2559426839499291,6,0.8065438849787447,0.8848091240726984,NA,0,0
P73375,ilvA,No,ATPbroad_T,0.21261606883450349,0.11620929249190927,1.829596104367525,6,0.11705362414970688,0.3136699319835076,NA,0,0
Q55972,NA,No,ATPbroad_T,0.209153905793757,0.08608331525582806,2.4296683413293234,6,0.05118551544581007,0.2181477920190477,NA,0,0
Q55535,NA,No,ATPbroad_T,-0.08074668193911963,0.12701899305824013,-0.6357055743789124,6,0.5484324838017034,0.6971858602448165,NA,0,0
P73456,ftsZ,No,ATPbroad_T,-0.5737188725639311,0.4500591409513867,-1.2747632929999781,6,0.24953181766300814,0.433652382152218,NA,0,0
P52981,glgB,No,ATPbroad_T,0.002824925642674858,0.0361493810726323,0.07814589237361885,6,0.940252944113884,0.9713638849000729,NA,0,0
P74601,NA,No,ATPbroad_T,0.3135450381958272,0.09255940378220995,3.387500625366939,6,0.01472093320533352,0.11696245364046179,NA,0,0
P73303,rplO,No,ATPbroad_T,0.17329380922693374,0.1892136329755105,0.9158632308981816,6,0.3950571254550772,0.5582780957088854,NA,0,0
P73213,NA,No,ATPbroad_T,-0.37354683791384935,0.21990737085141135,-1.6986553768870725,6,0.14029984444178223,0.33788038593143677,NA,0,0
P73334,rpoC2,No,ATPbroad_T,-0.10780399380964832,0.04172776264282954,-2.583507645315205,6,0.04157298360544237,0.20569202028710556,NA,0,0
Q55366,nirA,No,ATPbroad_T,0.04625768863655502,0.03735731765220686,1.2382497337525618,6,0.2618721084509885,0.4422179944596881,NA,0,0
Q54714,cpcB,No,ATPbroad_T,0.18300607691146814,0.14341430722855306,1.276065690013894,6,0.2491012675762443,0.433652382152218,NA,0,0
P74410,rpsP,No,ATPbroad_T,-0.2794029600737622,0.24670874887428565,-1.132521490821294,6,0.3006348912233361,0.4848076173781726,NA,0,0
P74018,hoxH,No,ATPbroad_T,0.16361670126534028,0.06700152112492455,2.4419848761385046,6,0.0503357610720121,0.21731096957487533,NA,0,0
P74172,rfbM,No,ATPbroad_T,-0.03807808643162382,0.07718119409550546,-0.4933596438596853,6,0.6392943907621875,0.7688714173332468,NA,0,0
P73681,NA,No,ATPbroad_T,0.11763335152034386,0.11967649300348014,0.9829277961623017,6,0.3636018850041276,0.5401223022053016,NA,0,0
P26533,atpC,No,ATPbroad_T,0.07748143062372546,0.0877665918917316,0.8828123429847446,6,0.4113085205538476,0.5789585204126243,NA,0,0
P23349,rplL,No,ATPbroad_T,0.15699066777099038,0.07586970820447479,2.0692140708896396,6,0.08397872416474428,0.27795153521509947,NA,0,0
P72864,ccmA,No,ATPbroad_T,1.124190542595995,0.12829564560061982,8.762499594846451,6,1.2237088173616684e-4,0.006917175104454904,NA,0,0
P74689,ilvD,No,ATPbroad_T,-0.12244407259770529,0.05837188810957509,-2.0976548226066387,6,0.08073906765580263,0.27354498000735655,NA,0,0
P52231,trxA,No,ATPbroad_T,-0.3372855604365656,0.20352246600538926,-1.6572399453318059,6,0.14854687574236136,0.34897462748137875,NA,0,0
Q55426,NA,No,ATPbroad_T,-0.14653140611665888,0.1453504415474092,-1.0081249465545277,6,0.35230636451116437,0.532542930330365,NA,0,0
Q55390,NA,No,ATPbroad_T,0.5109292060390596,0.1373851841679688,3.718954188061438,6,0.009864557793912487,0.09375694752798239,NA,0,0
P73588,NA,No,ATPbroad_T,-0.15012798174946476,0.08628028777723137,-1.740003257025323,6,0.13250978476874042,0.32943404824450745,NA,0,0
P72762,gltD,No,ATPbroad_T,-0.2134818066048269,0.06684819729553966,-3.1935312430492595,6,0.01875252187394283,0.12993682898461031,NA,0,0
P74373,dfa3,No,ATPbroad_T,-0.08853717997007005,0.037843285356507286,-2.3395743560844346,6,0.057877623943034084,0.23534849341033448,NA,0,0
Q55835,futA2,No,ATPbroad_T,-0.04030907959799519,0.05226505135018112,-0.7712434706687704,6,0.46983567616908806,0.6286947447931267,NA,0,0
P73133,argD,No,ATPbroad_T,0.10222371171191368,0.05896753063143499,1.733559309967429,6,0.133695527601829,0.33161431095696153,NA,0,0
Q55660,NA,No,ATPbroad_T,0.3652301244330083,0.25429976315779906,1.4362188933946207,6,0.20096034669220542,0.39457296590023516,NA,0,0
P74421,pgk,No,ATPbroad_T,0.3780237967410722,0.18422324429847425,2.051987512111158,6,0.08600506323708434,0.28075816995935743,NA,0,0
P73243,NA,No,ATPbroad_T,-0.1296206259656363,0.10698429076093216,-1.2115855986304331,6,0.2712173800326758,0.45096063611680354,NA,0,0
Q55247,glnB,No,ATPbroad_T,-2.207742237674828,0.19026326981529848,-11.60361765998258,6,2.4661178106510917e-5,0.0024078277533084295,NA,0,0
P48959,rpmI,No,ATPbroad_T,0.20861822095868512,0.18174341913843248,1.147872214287893,6,0.2947200083194872,0.4767777808946703,NA,0,0
P73392,NA,No,ATPbroad_T,0.09499493742856899,0.10128968532409961,0.9378540087730638,6,0.384518860465054,0.5528423776967443,NA,0,0
P74024,hoxF,No,ATPbroad_T,0.16737449660451814,0.07926566118252396,2.1115637478769926,6,0.07920144251028116,0.27089920145236296,NA,0,0
Q59975,aroA,No,ATPbroad_T,0.153352421031027,0.07598660713859098,2.018150655829777,6,0.09013102005754536,0.2869011161655673,NA,0,0
P72644,purL,No,ATPbroad_T,0.34664611265383255,0.07504194764174821,4.619364549394803,6,0.0036177626196387536,0.05290688970078307,NA,0,0
P26527,atpD,No,ATPbroad_T,-0.17370371527608253,0.11061161986953971,-1.5703930154983397,6,0.16737808183674519,0.3625399151207609,NA,0,0
P72586,rfbD,No,ATPbroad_T,-0.15643539527609912,0.04462745996452182,-3.505361842248315,6,0.012743011057710696,0.10776373130693925,NA,0,0
P73733,NA,No,ATPbroad_T,0.47167100097510767,0.18554941320718701,2.5420236734914026,6,0.04396077324270253,0.20742481999453674,NA,0,0
P72775,NA,No,ATPbroad_T,0.21457384791718132,0.13306249565026673,1.6125794640223343,6,0.1579625123263919,0.35580894983698996,NA,0,0
P73058,hisD,No,ATPbroad_T,0.03610358278349196,0.12310124932707939,0.29328364237445653,6,0.7791849307800245,0.8645089004728784,NA,0,0
P73418,hup,No,ATPbroad_T,-0.594262903466671,0.27228869108885057,-2.182473686623867,6,0.0718159838231156,0.2576264283482351,NA,0,0
P73946,NA,No,ATPbroad_T,0.34461958237378604,0.11527337139807076,2.9895853499740155,6,0.024333247372641864,0.15106305016310614,NA,0,0
P73594,NA,No,ATPbroad_T,-0.006247742537123888,0.04311784829804459,-0.14489921885566875,6,0.8895353246193236,0.9370901511047847,NA,0,0
P74371,cpcT,No,ATPbroad_T,-0.06995444076798442,0.0636946064122349,-1.0982788764755926,6,0.3141894039193258,0.49696527217872744,NA,0,0
P72662,cysM,No,ATPbroad_T,-0.15175643224017307,0.07325020578522376,-2.071754346808754,6,0.08368405166862924,0.27795153521509947,NA,0,0
Q55557,NA,No,ATPbroad_T,-0.07256918446169174,0.06422158136362151,-1.1299812760885821,6,0.30162326708744547,0.4856722471542975,NA,0,0
P73126,NA,No,ATPbroad_T,-0.21406086019630374,0.09071298263985934,-2.3597599149192265,6,0.05630254069042806,0.2334707671873349,NA,0,0
P24602,bfr,No,ATPbroad_T,-0.030406801402309377,0.19479209938074663,-0.1560987406520801,6,0.8810748392356356,0.9295426103527236,NA,0,0
P73304,rpsE,No,ATPbroad_T,-0.9232958852200623,0.08491804754967797,-10.872787491727532,6,3.587427607709692e-5,0.0028802336888288844,NA,0,0
P54206,cbbS,No,ATPbroad_T,0.16204440695357122,0.12883899954449446,1.2577279203228313,6,0.25522412026745767,0.43614760063954194,NA,0,0
P73832,cphB,No,ATPbroad_T,0.12825157917734484,0.078593378667170255,1.6318369480012904,6,0.15383439886637307,0.35309941246036963,NA,0,0
P73911,katG,No,ATPbroad_T,0.011739161408241681,0.061086440764011575,0.19217294806211208,6,0.8539458484080078,0.9116678341850898,NA,0,0
Q55128,aspC,No,ATPbroad_T,-0.10645851462863108,0.07846110051159581,-1.356831779499416,6,0.22365832593710033,0.4180232187587628,NA,0,0
P73319,rplD,No,ATPbroad_T,0.6909267175623637,0.05796409833838389,11.91990796663236,6,2.111004646243586e-5,0.0022672189900656116,NA,0,0
P74266,rplU,No,ATPbroad_T,0.6630372408301436,0.1403617912717653,4.723773007045671,6,0.003245330408247149,0.05070669214359171,NA,0,0
P74510,odhB,No,ATPbroad_T,0.314456083442461,0.13501868494992567,2.328981974302914,6,0.05872248558208715,0.23534849341033448,NA,0,0
P36237,rplK,No,ATPbroad_T,0.5183353262138268,0.06147606552135167,8.431498044288476,6,1.5184790627120748e-4,0.008154232566763842,NA,0,0
P72765,NA,No,ATPbroad_T,-0.2656932555896671,0.23433193278295905,-1.1338329029008405,6,0.30012570042998354,0.4847142891154922,NA,0,0
P73754,NA,No,ATPbroad_T,0.2717680413818674,0.13273982450022637,2.047373818709576,6,0.08655615816972961,0.28084989085888096,NA,0,0
P74008,ahcY,No,ATPbroad_T,0.22139502501573777,0.08892327871110592,2.4897307906853756,6,0.047179418671331685,0.2100096495287954,NA,0,0
P74109,NA,No,ATPbroad_T,-0.3624174671623986,0.14569406206569704,-2.4875239390262562,6,0.04732061004280119,0.2100096495287954,NA,0,0
P74107,NA,No,ATPbroad_T,0.11601933691007538,0.08145635623259105,1.4243128747226668,6,0.20422440943173914,0.39692729285812517,NA,0,0
P52761,NA,No,ATPbroad_T,0.38665917061446115,0.26254540824937783,1.4727325577417614,6,0.1912477572394229,0.3890153243847352,NA,0,0
P73138,frmA,No,ATPbroad_T,-0.40091297225510564,0.1214737033973363,-3.300409562255076,6,0.016399501553017615,0.12218279794772784,NA,0,0
Q55013,psbV,No,ATPbroad_T,-0.01391430858272184,0.15710004252136134,-0.08856973148705463,6,0.9323061535181956,0.9655706932290665,NA,0,0
P73902,NA,No,ATPbroad_T,0.1342992910538326,0.12430075322431715,1.080438272256257,6,0.3214506901701373,0.5022371500810593,NA,0,0
P74615,NA,No,ATPbroad_T,0.08797363470471889,0.09039543439960858,0.9732088272933818,6,0.3680347260538426,0.5414647887422287,NA,0,0
P73204,cpcC2,No,ATPbroad_T,0.21396239808509546,0.06676349145701244,3.2047814369154315,6,0.018488236000265612,0.12893743807977445,NA,0,0
P74351,NA,No,ATPbroad_T,-0.24171785497688109,0.3547275824045298,-0.6814182684593924,6,0.52102545616982,0.6715940389941321,NA,0,0
P74534,NA,No,ATPbroad_T,-0.07087859832753378,0.17091006856922153,-0.41471283067695175,6,0.6927717537920342,0.8052347008361956,NA,0,0
P73202,cpcD,No,ATPbroad_T,-0.17647135585692358,0.0800611822225657,-2.2042062202671815,6,0.06969719334528768,0.2533549890507465,NA,0,0
P74485,NA,No,ATPbroad_T,0.08394732358800472,0.0710058850637366,1.182258674934501,6,0.2818278596412749,0.46423791603486075,NA,0,0
P73481,NA,No,ATPbroad_T,0.4990133995924699,0.21231186577738517,2.35037922993762,6,0.057028873924404255,0.2346763410538662,NA,0,0
Q55171,NA,No,ATPbroad_T,-0.15459299188528156,0.20989483277833065,-0.7365259536834181,6,0.48919558679462916,0.6446577425980757,NA,0,0
P72874,infC,No,ATPbroad_T,-0.0339341566286503,0.19445781161956066,-0.1745065232711733,6,0.8672068484091662,0.9194275964377536,NA,0,0
P74725,NA,No,ATPbroad_T,0.10251614811920763,0.12430678297353243,0.8247027689634242,6,0.44108658107999155,0.60492748018972,NA,0,0
P74390,amiC,No,ATPbroad_T,-0.007881680221564638,0.14276474715830695,-0.05520746807911139,6,0.957765612849558,0.9795860507927024,NA,0,0
Q55781,ftrV,No,ATPbroad_T,-0.26070978471011796,0.20104992757969833,-1.2967415002264542,6,0.24235367288921195,0.42996837582670955,NA,0,0
P74142,rps1b,No,ATPbroad_T,-0.021955952003774853,0.0836987905532165,-0.26232101872266655,6,0.8018480245893196,0.8823614532878374,NA,0,0
P73495,menB,No,ATPbroad_T,0.22572189633506454,0.11941840770465202,1.8901767380228718,6,0.10762573193287261,0.3061325952259617,NA,0,0
P74177,rpoC1,No,ATPbroad_T,-0.1295989337248997,0.04290045283848258,-3.0209222782060428,6,0.023369341359440465,0.1485128557398761,NA,0,0
Q55778,gltX,No,ATPbroad_T,0.43179796339757776,0.03344853442640239,12.909323855359737,6,1.329051313558871e-5,0.0020391444439460393,NA,0,0
P74106,hisF,No,ATPbroad_T,0.49619365264796894,0.18915404367248265,2.6232251926219496,6,0.03941556779547195,0.20158247529684226,NA,0,0
P73593,NA,No,ATPbroad_T,0.024699104478599822,0.0890352900296095,0.2774080307975176,6,0.7907770493901278,0.8728618201901308,NA,0,0
P77973,argG,No,ATPbroad_T,0.6036868631691572,0.16660604040139954,3.6234392325434923,6,0.011051571737341392,0.10000529093200931,NA,0,0
P72673,NA,No,ATPbroad_T,0.22852358876874238,0.07709160696893311,2.9643121703356674,6,0.025142055259587126,0.15303304291784126,NA,0,0
Q59994,tpiA,No,ATPbroad_T,0.10206121313027228,0.1165430924314269,0.875737986704998,6,0.4148515943718811,0.5811670823565758,NA,0,0
P73152,NA,No,ATPbroad_T,0.15737045894714313,0.11213429493352274,1.4034106072583594,6,0.21007273004034888,0.4021479775992292,NA,0,0
P48939,rpsD,No,ATPbroad_T,-0.3401811682928179,0.1261290716381326,-2.6970877044810573,6,0.035714123922560015,0.19470542686715459,NA,0,0
P73093,cpcG,No,ATPbroad_T,0.01563302845991641,0.07283520993217414,0.21463559279192376,6,0.8371604701077422,0.8982121327629522,NA,0,0
P73107,NA,No,ATPbroad_T,-0.24116856515103394,0.3112094538994588,-0.7749397138460559,6,0.4678063665808758,0.6280300471348258,NA,0,0
P73309,rplX,No,ATPbroad_T,-0.1466367373189508,0.6235875455997617,-0.2351502020103957,6,0.8219121711560349,0.8907504256524535,NA,0,0
Q55167,proA2,No,ATPbroad_T,0.2577571907699501,0.12990953084466125,1.984128409163159,6,0.09448176136790298,0.2928508613539497,NA,0,0
P72659,pnp,No,ATPbroad_T,0.16744531072023072,0.06842955617683487,2.4469735020276984,6,0.04999581360172334,0.21731096957487533,NA,0,0
Q55867,NA,No,ATPbroad_T,-0.4904273427590277,0.335242867314629,-1.4629016470580312,6,0.193819115424251,0.39201832385243984,NA,0,0
